LÄNSKOD;LÄN;KOMMUNKOD;KOMMUN;VALNÄMND;HEMSIDA;TELNR;LOKALID;LOKAL;ADRESS1;ADRESS2;TILLGÄNGL;BEGRTILLT;LATITUD;LONGITUD;2022-08-24;2022-08-25;2022-08-26;2022-08-27;2022-08-28;2022-08-29;2022-08-30;2022-08-31;2022-09-01;2022-09-02;2022-09-03;2022-09-04;2022-09-05;2022-09-06;2022-09-07;2022-09-08;2022-09-09;2022-09-10;2022-09-11
01;Stockholms län;80;Stockholm;Valnämnden i Stockholms stad;stockholm.se;08-508 29 500;180004;Björkhagens bibliotek/Skarpnäcks SDF;;Björkhagsplan 6;;N;59,290779;18,11671;10:00-17:00;10:00-18:00;10:00-15:00;;11:00-15:00;10:00-18:00;10:00-17:00;10:00-17:00;10:00-18:00;10:00-16:00;;11:00-15:00;10:00-18:00;10:00-17:00;10:00-17:00;10:00-18:00;10:00-16:00;;
01;Stockholms län;80;Stockholm;Valnämnden i Stockholms stad;stockholm.se;08-508 29 500;180005;Skarpnäcks bibliotek;;Skarpnäcks Allé 25;;N;59,267722;18,129093;10:00-19:00;10:00-17:00;;11:00-15:00;;12:00-19:00;12:00-17:00;10:00-19:00;10:00-17:00;;11:00-15:00;;12:00-19:00;12:00-17:00;10:00-19:00;10:00-17:00;;11:00-15:00;
01;Stockholms län;80;Stockholm;Valnämnden i Stockholms stad;stockholm.se;08-508 29 500;180006;Gubbängens bibliotek;;Gubbängstorget 117;;N;59,262459;18,084108;10:00-18:00;10:00-17:00;;;11:00-15:00;10:00-17:00;;10:00-18:00;10:00-17:00;;;11:00-15:00;10:00-17:00;;10:00-18:00;10:00-17:00;;;
01;Stockholms län;80;Stockholm;Valnämnden i Stockholms stad;stockholm.se;08-508 29 500;180007;Farsta bibliotek;;Farstagången 8;;N;59,242551;18,090009;10:00-19:00;10:00-19:00;10:00-18:00;11:00-15:00;11:00-15:00;10:00-19:00;12:00-19:00;10:00-19:00;10:00-19:00;10:00-18:00;11:00-15:00;11:00-15:00;10:00-19:00;12:00-19:00;10:00-19:00;10:00-19:00;10:00-18:00;11:00-15:00;11:00-15:00
01;Stockholms län;80;Stockholm;Valnämnden i Stockholms stad;stockholm.se;08-508 29 500;180010;Servicehuset Pilträdet;;Bolinders plan 3;;J;59,329446;18,051481;;;;;;;;;;;;;;14:00-16:00;;;;;
01;Stockholms län;80;Stockholm;Valnämnden i Stockholms stad;stockholm.se;08-508 29 500;180011;Axelsbergs vård- och omsorgsboende;;Kinmanssonsvägen 41;;J;59,304049;17,974038;;;;;;;;;;;;;;;;14:00-16:00;;;
01;Stockholms län;80;Stockholm;Valnämnden i Stockholms stad;stockholm.se;08-508 29 500;180012;Blomsterfonden Röda Bergen;;Rödabergsgatan 3;;J;59,34425;18,037113;;;;;;;;13:00-14:30;;;;;;;;;;;
01;Stockholms län;80;Stockholm;Valnämnden i Stockholms stad;stockholm.se;08-508 29 500;180013;Väderkvarnens vob/servicehus;;Brunnsgatan 26;;J;59,128929;17,871087;;;;;;;;;14:00-16:00;;;;;;;;;;
01;Stockholms län;80;Stockholm;Valnämnden i Stockholms stad;stockholm.se;08-508 29 500;180014;Suomikoti finskt äldrecentrum;;Ramviksvägen 213;;J;59,280068;18,064184;;;;;;;;;;;;;10:30-12:00;;;;;;
01;Stockholms län;80;Stockholm;Valnämnden i Stockholms stad;stockholm.se;08-508 29 500;180015;Medborgarkontoret för hemlösa;;Östgötagatan 10;;J;59,316607;18,075286;10:00-11:00;;;;;;;;;;;;;;;;10:00-11:00;;
01;Stockholms län;80;Stockholm;Valnämnden i Stockholms stad;stockholm.se;08-508 29 500;180016;Tensta bibliotek;;Tenstagången 20;;N;59,394455;17,902662;10:00-18:00;10:00-18:00;10:00-18:00;12:00-16:00;12:00-16:00;10:00-18:00;12:00-18:00;10:00-18:00;10:00-18:00;10:00-18:00;12:00-16:00;12:00-16:00;10:00-18:00;12:00-18:00;10:00-18:00;10:00-18:00;10:00-18:00;12:00-16:00;
01;Stockholms län;80;Stockholm;Valnämnden i Stockholms stad;stockholm.se;08-508 29 500;180017;Skolörtens servicehus;;Sandviksvägen 155;;J;59,378175;17,815569;;;;;;;;;;;;;;;;;14:00-16:00;;
01;Stockholms län;80;Stockholm;Valnämnden i Stockholms stad;stockholm.se;08-508 29 500;180019;Östermalms bibliotek;;Valhallavägen 146, 1 tr;Hiss finns till pl 1;N;59,340179;18,091675;10:00-19:00;10:00-19:00;10:00-18:00;11:00-15:00;11:00-15:00;10:00-19:00;12:00-19:00;10:00-19:00;10:00-19:00;10:00-18:00;11:00-15:00;11:00-15:00;10:00-19:00;12:00-19:00;10:00-19:00;10:00-19:00;10:00-18:00;11:00-15:00;11:00-15:00
01;Stockholms län;80;Stockholm;Valnämnden i Stockholms stad;stockholm.se;08-508 29 500;180020;Hornstulls bibliotek;;Hornsbruksgatan 25;;N;59,31608;18,035039;10:00-19:00;10:00-19:00;10:00-18:00;12:00-16:00;;10:00-19:00;12:00-19:00;10:00-19:00;10:00-19:00;10:00-18:00;12:00-16:00;;10:00-19:00;12:00-19:00;10:00-19:00;10:00-19:00;10:00-18:00;12:00-16:00;
01;Stockholms län;80;Stockholm;Valnämnden i Stockholms stad;stockholm.se;08-508 29 500;180023;Sköndals bibliotek;;Sköndalsvägen 91;Ramp vid entrén;N;59,25564;18,114646;10:00-17:00;10:00-17:00;;11:00-15:00;;12:00-18:00;;10:00-17:00;10:00-17:00;;11:00-15:00;;12:00-18:00;;10:00-17:00;10:00-17:00;;11:00-15:00;
01;Stockholms län;80;Stockholm;Valnämnden i Stockholms stad;stockholm.se;08-508 29 500;180024;Hagsätra bibliotek;;Hagsätra torg 32;;N;59,26208;18,014217;12:00-19:00;10:00-17:00;10:00-17:00;;11:00-15:00;;;12:00-19:00;10:00-17:00;10:00-17:00;;11:00-15:00;;;12:00-19:00;10:00-17:00;10:00-17:00;;
01;Stockholms län;80;Stockholm;Valnämnden i Stockholms stad;stockholm.se;08-508 29 500;180025;Högdalens bibliotek;;Högdalsgången 10;Hiss från Högdalsgången och rulltrappa från T-banehallen;N;59,263463;18,042579;10:00-19:00;10:00-19:00;10:00-18:00;11:00-15:00;11:00-15:00;10:00-19:00;12:00-19:00;10:00-19:00;10:00-19:00;10:00-18:00;11:00-15:00;11:00-15:00;10:00-19:00;12:00-19:00;10:00-19:00;10:00-19:00;10:00-18:00;11:00-15:00;
01;Stockholms län;80;Stockholm;Valnämnden i Stockholms stad;stockholm.se;08-508 29 500;180028;Lindegårds profilboende;;Lummelundagatan 4;;J;59,355926;17,899735;;;;;;10:00-11:00;;;;;;;;;;;;;
01;Stockholms län;80;Stockholm;Valnämnden i Stockholms stad;stockholm.se;08-508 29 500;180029;Nockebyhöjdens vård- och omsorgsb.;;Backskåran 9;;J;59,330714;17,913229;;;10:30-11:30;;;;;;;;;;;;;;;;
01;Stockholms län;80;Stockholm;Valnämnden i Stockholms stad;stockholm.se;08-508 29 500;180030;Högdalens vård- och omsorgsboende;;Ripsavägen 38;;J;59,364165;17,840087;;;;;;;;;;13:30-16:00;;;;;;;;;
01;Stockholms län;80;Stockholm;Valnämnden i Stockholms stad;stockholm.se;08-508 29 500;180031;Blomsterfonden Körsbärsvägen;;Körsbärsvägen 15-19;;J;59,242592;17,75637;;;;;;;10:00-11:30;;;;;;;;;;;;
01;Stockholms län;80;Stockholm;Valnämnden i Stockholms stad;stockholm.se;08-508 29 500;180036;Borgerskapets vård- och omsorgsboend;;Högalidsgatan 26- 28;;J;59,319287;18,041182;13:30-15:30;;;;;;;;;;;;;;;;;;
01;Stockholms län;80;Stockholm;Valnämnden i Stockholms stad;stockholm.se;08-508 29 500;180037;Fruängsgården/ Axgården;;Gamla Södertäljevägen 5;;J;59,282391;17,957754;;;13:30-16:00;;;;;;;;;;;;;;;;
01;Stockholms län;80;Stockholm;Valnämnden i Stockholms stad;stockholm.se;08-508 29 500;180038;Hemmet för gamla;;Gamla Tyresövägen 349;;J;59,282253;18,106269;;;;;;;;;;;;;;;;10:00-11:30;;;
01;Stockholms län;80;Stockholm;Valnämnden i Stockholms stad;stockholm.se;08-508 29 500;180039;Vallgossen Stift. Stockholms sjukhem;;Mariebergsgatan 22;;J;59,333113;18,025117;;;;;;;13:30-15:00;;;;;;;;;;;;
01;Stockholms län;80;Stockholm;Valnämnden i Stockholms stad;stockholm.se;08-508 29 500;180040;Birger Jarl vård- och omsorgsboende;;Birger Jarlsgatan 91;;J;59,34688;18,061133;;;;;;;;10:00-11:00;;;;;;;;;;;
01;Stockholms län;80;Stockholm;Valnämnden i Stockholms stad;stockholm.se;08-508 29 500;180041;Bredängs bibliotek;;Bredängstorget 20;;N;59,294628;17,934064;11:00-17:00;11:00-17:00;11:00-17:00;11:00-15:00;11:00-15:00;11:00-19:00;12:00-17:00;11:00-17:00;11:00-17:00;11:00-17:00;11:00-15:00;11:00-15:00;11:00-19:00;12:00-17:00;11:00-17:00;11:00-17:00;11:00-17:00;11:00-15:00;
01;Stockholms län;80;Stockholm;Valnämnden i Stockholms stad;stockholm.se;08-508 29 500;180042;Skärholmens bibliotek;;Bredholmsgatan 4;;N;59,276078;17,90617;10:00-19:00;10:00-19:00;10:00-18:00;11:00-15:00;11:00-15:00;10:00-19:00;12:00-19:00;10:00-19:00;10:00-19:00;10:00-18:00;11:00-15:00;11:00-15:00;10:00-19:00;12:00-19:00;10:00-19:00;10:00-19:00;10:00-18:00;11:00-15:00;11:00-15:00
01;Stockholms län;80;Stockholm;Valnämnden i Stockholms stad;stockholm.se;08-508 29 500;180044;Josephinahemmet;;Drachmannsgatan 2;;J;59,345037;17,888572;;;;;;;;;;10:00-11:00;;;;;;;;;
01;Stockholms län;80;Stockholm;Valnämnden i Stockholms stad;stockholm.se;08-508 29 500;180045;Fredhällshusen SVPH;;Fredhällsgatan 12;;J;59,330352;18,001002;;;;;;11:00-13:00;;;;;;;;;;;;;
01;Stockholms län;80;Stockholm;Valnämnden i Stockholms stad;stockholm.se;08-508 29 500;180046;Kista bibliotek;;Kista Galleria, Entré C;Adress färdtjänst: Färögatan 30;N;59,401914;17,945667;10:00-20:00;10:00-20:00;10:00-20:00;10:00-20:00;10:00-20:00;10:00-20:00;10:00-20:00;10:00-20:00;10:00-20:00;10:00-20:00;10:00-20:00;10:00-20:00;10:00-20:00;10:00-20:00;10:00-20:00;10:00-20:00;10:00-20:00;10:00-20:00;10:00-20:00
01;Stockholms län;80;Stockholm;Valnämnden i Stockholms stad;stockholm.se;08-508 29 500;180047;Stockholms central, Centralhallen;;Centralplan 15;;N;59,330444;18,058822;07:30-19:00;07:30-19:00;07:30-19:00;10:00-17:00;10:00-17:00;07:30-19:00;07:30-19:00;07:30-19:00;07:30-19:00;07:30-19:00;10:00-17:00;10:00-17:00;07:30-19:00;07:30-19:00;07:30-19:00;07:30-19:00;07:30-19:00;10:00-18:00;08:00-20:00
