LÄNSKOD;LÄN;KOMMUNKOD;KOMMUN;VALNÄMND;HEMSIDA;TELNR;VALDISTRIKTKOD;VALDISTRIKT;KOMMUNVALKRETSKOD;KOMMUNVALKRETS;LOKAL;ADRESS1;ADRESS2;TILLGÄNGL;LATITUD;LONGITUD;VALDAG;ÖPPETTID
08;Kalmar län;83;Västervik;Valnämnden i Västerviks kommun;www.vastervik.se;0490-25 47 00;0112;Johannesdal;88300;Västervik;Johannesgården;;Tre bröders väg 9;Markplan;57,743014;16,654737;2022-09-11;08:00-20:00
08;Kalmar län;83;Västervik;Valnämnden i Västerviks kommun;www.vastervik.se;0490-25 47 00;0115;Östermalm;88300;Västervik;Lidhemsskolan;Skolrestaurangen;Hallströmsgatan 27;Ramp;57,750837;16,647243;2022-09-11;08:00-20:00
08;Kalmar län;83;Västervik;Valnämnden i Västerviks kommun;www.vastervik.se;0490-25 47 00;0106;Skogshaga;88300;Västervik;Skogshaga idrottshall;Idrottshallen;Norra Vägen 5;Markplan;57,76989;16,60506;2022-09-11;08:00-20:00
08;Kalmar län;83;Västervik;Valnämnden i Västerviks kommun;www.vastervik.se;0490-25 47 00;0310;Gladhammar-Västrum;88300;Västervik;Gunnebo Folkets Hus;;Västrumsvägen 3;Ramp på baksidan av huset.;57,722775;16,523963;2022-09-11;08:00-20:00
08;Kalmar län;83;Västervik;Valnämnden i Västerviks kommun;www.vastervik.se;0490-25 47 00;0118;Södermalm;88300;Västervik;Ludvigsborgsskolan;Skolrestaurangen;Lektor Berlins Väg 1;Markplan;57,749393;16,641566;2022-09-11;08:00-20:00
08;Kalmar län;83;Västervik;Valnämnden i Västerviks kommun;www.vastervik.se;0490-25 47 00;1124;Gamleby 1;88300;Västervik;Gamleby fritidsgård;Åby herrgård;Västerviksvägen 4B;Ramp;57,899896;16,404519;2022-09-11;08:00-20:00
08;Kalmar län;83;Västervik;Valnämnden i Västerviks kommun;www.vastervik.se;0490-25 47 00;1532;Hjorted;88300;Västervik;Hjorteds Församlingshem;;Oskarshamnsvägen 6;Ramp finns;57,619459;16,307992;2022-09-11;08:00-20:00
07;Kronobergs län;64;Alvesta;Valnämnden i Alvesta kommun;www.alvesta.se;0472-150 00;0914;Vislanda;76400;Alvesta;Vislandaskolans matsal;;Torggatan 1;Hög tillgänglighet;56,785055;14,446517;2022-09-11;08:00-20:00
07;Kronobergs län;64;Alvesta;Valnämnden i Alvesta kommun;www.alvesta.se;0472-150 00;1017;Skatelöv;76400;Alvesta;Föreningslokalen Grimslöv;;Skatelövsvägen;Hög tillgänglighet;56,741351;14,545587;2022-09-11;08:00-20:00
07;Kronobergs län;64;Alvesta;Valnämnden i Alvesta kommun;www.alvesta.se;0472-150 00;0103;Aringsås;76400;Alvesta;Högåsens samlingssal;Ingång från baksidan;Gemlavägen 1;Hög tillgänglighet;56,897215;14,576851;2022-09-11;08:00-20:00
07;Kronobergs län;64;Alvesta;Valnämnden i Alvesta kommun;www.alvesta.se;0472-150 00;0510;Moheda Ö;76400;Alvesta;Moheda Sporthall;;Banérsgatan 15;Hög tillgänglighet;56,998078;14,581202;2022-09-11;08:00-20:00
07;Kronobergs län;64;Alvesta;Valnämnden i Alvesta kommun;www.alvesta.se;0472-150 00;0105;Lekaryd-Härlöv-Prästängen;76400;Alvesta;Prästängsskolan, Alvesta;Sporthallen;Stomvägen 1;Hög tillgänglighet;56,900754;14,569577;2022-09-11;08:00-20:00
07;Kronobergs län;64;Alvesta;Valnämnden i Alvesta kommun;www.alvesta.se;0472-150 00;0104;Alvesta V;76400;Alvesta;Grönkullaskolan, Alvesta;Matsalen;Gröna gatan 32-36;Hög tillgänglighet;56,900474;14,543329;2022-09-11;08:00-20:00
07;Kronobergs län;64;Alvesta;Valnämnden i Alvesta kommun;www.alvesta.se;0472-150 00;1119;Västra Torsås;76400;Alvesta;Hynnenäs Bygdegård;;Hynnenäs Bygdegård 1;Hög tillgänglighet;56,678081;14,490645;2022-09-11;08:00-20:00
07;Kronobergs län;64;Alvesta;Valnämnden i Alvesta kommun;www.alvesta.se;0472-150 00;0102;Alvesta S-Blädinge;76400;Alvesta;Stenlyckesalen, Hagaskolan;Hagaskolans matsal;Allbogatan 17;Hög tillgänglighet;56,901545;14,553409;2022-09-11;08:00-20:00
07;Kronobergs län;64;Alvesta;Valnämnden i Alvesta kommun;www.alvesta.se;0472-150 00;0101;Alvesta N;76400;Alvesta;Hagaskolan, Alvesta;Foajén;Allbogatan 19;Hög tillgänglighet;56,90182;14,553537;2022-09-11;08:00-20:00
07;Kronobergs län;64;Alvesta;Valnämnden i Alvesta kommun;www.alvesta.se;0472-150 00;0408;Hjortsberga;76400;Alvesta;Hjortsbergaskolan;Gymnastiksalen;Skolvägen 1;Hög tillgänglighet;56,914895;14,449446;2022-09-11;08:00-20:00
07;Kronobergs län;64;Alvesta;Valnämnden i Alvesta kommun;www.alvesta.se;0472-150 00;0509;Slätthög-Mistelås-Moheda V;76400;Alvesta;Vegby sporthall, Moheda;;Torpsbruksvägen 43;Hög tillgänglighet;57,011639;14,570081;2022-09-11;08:00-20:00
07;Kronobergs län;61;Lessebo;Valnämnden i Lessebo kommun;www.lessebo.se;0478-125 04;0304;Ekeberga;76100;Lessebo;Folkets Hus, Kosta;Kosta;Stora vägen 47;;56,843322;15,396127;2022-09-11;08:00-20:00
07;Kronobergs län;61;Lessebo;Valnämnden i Lessebo kommun;www.lessebo.se;0478-125 04;0203;Hovmantorp Ö;76100;Lessebo;Folkets Hus, Hovmantorp;lokal Danshallen;Parkgatan 1A;Ja;56,78846;15,141483;2022-09-11;08:00-20:00
07;Kronobergs län;61;Lessebo;Valnämnden i Lessebo kommun;www.lessebo.se;0478-125 04;0101;Lessebo N;76100;Lessebo;Högstadieskolan Bikupan;Matsalen;Herrgårdsgatan 9;Ja;56,751999;15,274687;2022-09-11;08:00-20:00
07;Kronobergs län;61;Lessebo;Valnämnden i Lessebo kommun;www.lessebo.se;0478-125 04;0206;Hovmantorp V;76100;Lessebo;Folkets Hus, Hovmantorp;Lokal Opalen;Parkgatan 1a;Ja;56,789529;15,134951;2022-09-11;08:00-20:00
07;Kronobergs län;61;Lessebo;Valnämnden i Lessebo kommun;www.lessebo.se;0478-125 04;0102;Lessebo S;76100;Lessebo;Högstadieskolan Bikupan;Innegården;Herrgårdsgatan 9;Ja;56,752082;15,275073;2022-09-11;08:00-20:00
07;Kronobergs län;61;Lessebo;Valnämnden i Lessebo kommun;www.lessebo.se;0478-125 04;0405;Ljuder;76100;Lessebo;Folkets Hus, Skruv;;Västra vägen 8;ja;56,675694;15,361215;2022-09-11;08:00-20:00
07;Kronobergs län;81;Ljungby;Valnämnden i Ljungby kommun;www.ljungby.se;072-162 80 00;1624;Lidhult;78100;Ljungby;Welands matsal;Welands matsal (Bakom Ica);Torggatan 3 340 10 Lidhult;Lokalen är tillgänglighetsanpassad;56,827399;13,434734;2022-09-11;08:00-20:00
07;Kronobergs län;81;Ljungby;Valnämnden i Ljungby kommun;www.ljungby.se;072-162 80 00;0311;Agunnaryd;78100;Ljungby;Agunnarydskolan;Gymnastiksalen;Bygdevägen 2;Lokalen är tillgänglighetsanpassad;56,748928;14,146503;2022-09-11;08:00-20:00
07;Kronobergs län;81;Ljungby;Valnämnden i Ljungby kommun;www.ljungby.se;072-162 80 00;0105;Ekebacken;78100;Ljungby;Ekebackenskolan;Ateljén;Ekebacksvägen 4;Lokalen är tillgänglighetsanpassad;56,822449;13,938786;2022-09-11;08:00-20:00
07;Kronobergs län;81;Ljungby;Valnämnden i Ljungby kommun;www.ljungby.se;072-162 80 00;0815;Berga Väst;78100;Ljungby;Åbyhallen 1;Gymnastiksalen;Gunnarsforsgatan 7, Lagan;Lokalen är tillgänglighetsanpassad;56,915182;14,004655;2022-09-11;08:00-20:00
07;Kronobergs län;81;Ljungby;Valnämnden i Ljungby kommun;www.ljungby.se;072-162 80 00;0104;Ljungsätra;78100;Ljungby;Ljungsätra;Samlingssalen;Hångersvägen 2;Lokalen är tillgänglighetsanpassad;56,829581;13,949837;2022-09-11;08:00-20:00
07;Kronobergs län;81;Ljungby;Valnämnden i Ljungby kommun;www.ljungby.se;072-162 80 00;0108;Hjortsberg Väst;78100;Ljungby;Hjortsbergshallen 1;Gymnastiksalen;Ågårdsvägen 33;Lokalen är tillgänglighetsanpassad;56,837193;13,953936;2022-09-11;08:00-20:00
07;Kronobergs län;81;Ljungby;Valnämnden i Ljungby kommun;www.ljungby.se;072-162 80 00;0816;Berga Öst;78100;Ljungby;Åbyhallen 2;Gymnastiksalen;Gunnarsforsgatan 7, Lagan;Lokalen är tillgänglighetsanpassad;56,915182;14,004655;2022-09-11;08:00-20:00
07;Kronobergs län;81;Ljungby;Valnämnden i Ljungby kommun;www.ljungby.se;072-162 80 00;0817;Vittaryd-Bolmsö;78100;Ljungby;Vittarydskolan;Gymnastiksalen;Skolvägen 2;Lokalen är tillgänglighetsanpassad;56,969685;13,946071;2022-09-11;08:00-20:00
07;Kronobergs län;81;Ljungby;Valnämnden i Ljungby kommun;www.ljungby.se;072-162 80 00;0107;Hammaren;78100;Ljungby;Godsmagasinet;;Skånegatan 9, Ljungby;Lokalen är tillgänglighetsanpassad;56,831598;13,93989;2022-09-11;08:00-20:00
07;Kronobergs län;81;Ljungby;Valnämnden i Ljungby kommun;www.ljungby.se;072-162 80 00;0103;Astrad;78100;Ljungby;Astradskolan;Stora ingången, matsalen;Replösavägen 4;Lokalen är tillgänglighetsanpassad;56,830709;13,95504;2022-09-11;08:00-20:00
07;Kronobergs län;81;Ljungby;Valnämnden i Ljungby kommun;www.ljungby.se;072-162 80 00;0310;Ryssby;78100;Ljungby;Ryssbyskolan;Idrottshallen;Kyrkogatan 3;Lokalen är tillgänglighetsanpassad;56,865444;14,159825;2022-09-11;08:00-20:00
07;Kronobergs län;81;Ljungby;Valnämnden i Ljungby kommun;www.ljungby.se;072-162 80 00;1625;Torpa;78100;Ljungby;Torpa Bystuga;Vid buss- och teknikmuseet;Annerstad;Lokalen är tillgänglighetsanpassad;56,710748;13,613605;2022-09-11;08:00-20:00
07;Kronobergs län;81;Ljungby;Valnämnden i Ljungby kommun;www.ljungby.se;072-162 80 00;0111;Kungshög Öst;78100;Ljungby;Kungshögshallen 2;Gymnastiksalen;Märta Ljungbergsvägen 29;Lokalen är tillgänglighetsanpassad;56,838272;13,937946;2022-09-11;08:00-20:00
07;Kronobergs län;81;Ljungby;Valnämnden i Ljungby kommun;www.ljungby.se;072-162 80 00;1119;Angelstad;78100;Ljungby;Angelstadskolan;Gymnastiksalen;Angelstad;Lokalen är tillgänglighetsanpassad;56,831895;13,769431;2022-09-11;08:00-20:00
07;Kronobergs län;81;Ljungby;Valnämnden i Ljungby kommun;www.ljungby.se;072-162 80 00;0715;Hamneda;78100;Ljungby;Hamnedaskolan;Gymnastiksalen;Hamnedavägen;Lokalen är tillgänglighetsanpassad;56,697343;13,85479;2022-09-11;08:00-20:00
07;Kronobergs län;81;Ljungby;Valnämnden i Ljungby kommun;www.ljungby.se;072-162 80 00;0112;Sunnerbo;78100;Ljungby;Sunnerbogymnasiet;Musiksalen;Axel Roothsgatan 13;Lokalen är tillgänglighetsanpassad;56,840546;13,956242;2022-09-11;08:00-20:00
07;Kronobergs län;81;Ljungby;Valnämnden i Ljungby kommun;www.ljungby.se;072-162 80 00;0106;Stensberg;78100;Ljungby;Stensbergskolan;Matsalen;Björkstigen 9;Lokalen är tillgänglighetsanpassad;56,83236;13,915914;2022-09-11;08:00-20:00
07;Kronobergs län;81;Ljungby;Valnämnden i Ljungby kommun;www.ljungby.se;072-162 80 00;0109;Hjortsberg Öst;78100;Ljungby;Hjortsbergshallen 2;Gymnastiksalen;Ågårdsvägen 33;Lokalen är tillgänglighetsanpassad;56,837193;13,953936;2022-09-11;08:00-20:00
07;Kronobergs län;81;Ljungby;Valnämnden i Ljungby kommun;www.ljungby.se;072-162 80 00;0110;Kungshög Väst;78100;Ljungby;Kungshögshallen 1;Gymnastiksalen;Märta Ljungbergsvägen 29;Lokalen är tillgänglighetsanpassad;56,838272;13,937946;2022-09-11;08:00-20:00
07;Kronobergs län;67;Markaryd;Valnämnden i Markaryds kommun;www.markaryd.se;072-887 77 88;0308;Strömsnäsbruk;76700;Markaryd;Strömsnässkolan;Gymnastiksalen;Idrottsvägen 3b;samtliga vallokaler är tillgängliga;56,54228;13,730571;2022-09-11;08:00-20:00
07;Kronobergs län;67;Markaryd;Valnämnden i Markaryds kommun;www.markaryd.se;072-887 77 88;0205;Traryd-Hinneryd;76700;Markaryd;Traryd Verdandi;;Södra Stationsgatan 25;samtliga vallokaler är tillgängliga;56,577144;13,747673;2022-09-11;08:00-20:00
07;Kronobergs län;67;Markaryd;Valnämnden i Markaryds kommun;www.markaryd.se;072-887 77 88;0104;Markaryd 1 Ö;76700;Markaryd;Markaryd Hunehallen;Parkering vid Smedjegatan;Östergatan 20;Samtliga vallokaler uppfyller krav för tillgänglighet i form av nära parkering, markplan eller ramp, god belysning och tydlig skyltning. För mer information eller hjälp kontakta valnämnden;56,459953;13,602244;2022-09-11;08:00-20:00
07;Kronobergs län;67;Markaryd;Valnämnden i Markaryds kommun;www.markaryd.se;072-887 77 88;0101;Markaryd 1 V;76700;Markaryd;Markaryd Hunehallen;Parkering vid Smedjegatan;Östergatan 20;Samtliga röstningslokaler uppfyller krav för tillgänglighet i form av nära parkering, markplan eller ramp, god belysning och tydlig skyltning. För mer information eller hjälp kontakta valnämnden;56,459953;13,602244;2022-09-11;08:00-20:00
07;Kronobergs län;67;Markaryd;Valnämnden i Markaryds kommun;www.markaryd.se;072-887 77 88;0103;Timsfors-Råstorp;76700;Markaryd;Timsfors Folkets hus;;Prästtorpsvägen 13;samtliga vallokaler är tillgängliga;56,480091;13,609314;2022-09-11;08:00-20:00
07;Kronobergs län;63;Tingsryd;Valnämnden i Tingsryds kommun;www.tingsryd.se;0477-441 00;0511;S Sandsjö;76300;Tingsryd;Konga Folkets Hus;Stora salen;Ronnebyvägen 8, Konga;;56,4976;15,1231;2022-09-11;08:00-20:00
07;Kronobergs län;63;Tingsryd;Valnämnden i Tingsryds kommun;www.tingsryd.se;0477-441 00;0716;Urshult;76300;Tingsryd;Parken;A-salen;Parkvägen 5, Urshult;;56,5335;14,8187;2022-09-11;08:00-20:00
07;Kronobergs län;63;Tingsryd;Valnämnden i Tingsryds kommun;www.tingsryd.se;0477-441 00;0102;Tingsryd 2;76300;Tingsryd;Tinghallen;Idrottshallen;Skolgatan 12, Tingsryd;;56,5291;14,9781;2022-09-11;08:00-20:00
07;Kronobergs län;63;Tingsryd;Valnämnden i Tingsryds kommun;www.tingsryd.se;0477-441 00;0612;Väckelsång;76300;Tingsryd;Björkeborg;;Björkeborgsg 23, Väckelsång;;56,6422;14,9218;2022-09-11;08:00-20:00
07;Kronobergs län;63;Tingsryd;Valnämnden i Tingsryds kommun;www.tingsryd.se;0477-441 00;0101;Tingsryd 1;76300;Tingsryd;Tinghallen;Idrottshallen;Skolgatan 12, Tingsryd;;56,5291;14,9781;2022-09-11;08:00-20:00
07;Kronobergs län;63;Tingsryd;Valnämnden i Tingsryds kommun;www.tingsryd.se;0477-441 00;0204;Almundsryd;76300;Tingsryd;Trojaskolans Idrottshall;;Trojagatan 10, Ryd;;56,466502;14,690344;2022-09-11;08:00-20:00
07;Kronobergs län;63;Tingsryd;Valnämnden i Tingsryds kommun;www.tingsryd.se;0477-441 00;0309;Älmeboda-Linneryd;76300;Tingsryd;Byahusets idrottshall;;Kyrkogatan 31 D, Älmeboda;;56,5595;15,2626;2022-09-11;08:00-20:00
07;Kronobergs län;60;Uppvidinge;Valnämnden i Uppvidinge kommun;www.uppvidinge.se;073-064 34 28;0511;Älghult;76000;Uppvidinge;Alstermo, Folkets Hus;Sal-C;Storgatan 27;;56,9763;15,65297;2022-09-11;08:00-20:00
07;Kronobergs län;60;Uppvidinge;Valnämnden i Uppvidinge kommun;www.uppvidinge.se;073-064 34 28;0102;Åseda S;76000;Uppvidinge;Åsedaskolans matsal;Vänster dörr innanför port;Östra kyrkogatan 7;;57,170565;15,348709;2022-09-11;08:00-20:00
07;Kronobergs län;60;Uppvidinge;Valnämnden i Uppvidinge kommun;www.uppvidinge.se;073-064 34 28;0101;Åseda N;76000;Uppvidinge;Åsedaskolans matsal;Rakt fram innanför port;Östra kyrkogatan 7;;57,170565;15,348709;2022-09-11;08:00-20:00
07;Kronobergs län;60;Uppvidinge;Valnämnden i Uppvidinge kommun;www.uppvidinge.se;073-064 34 28;0305;Lenhovda;76000;Uppvidinge;Fritidslokalen Borgen;B-salen;Sjögatan 10;;56,99771;15,290158;2022-09-11;08:00-20:00
07;Kronobergs län;60;Uppvidinge;Valnämnden i Uppvidinge kommun;www.uppvidinge.se;073-064 34 28;0407;Nottebäck;76000;Uppvidinge;Nottebäcksskolan;Matsalen;Klavrevägen 32;;57,129667;15,156538;2022-09-11;08:00-20:00
07;Kronobergs län;80;Växjö;Valnämnden i Växjö kommun;www.vaxjo.se;0470-439 00;2977;Araby;78000;Växjö;Centrumskolan;Idrottshall;Höstvägen 3;Angöring med bil via Vänortsvägen;56,891152;14,793885;2022-09-11;08:00-20:00
07;Kronobergs län;80;Växjö;Valnämnden i Växjö kommun;www.vaxjo.se;0470-439 00;2979;Gamla Hovshaga;78000;Växjö;Hovshagaskolan;Matsalen;Påskvägen 16;;56,906586;14,790152;2022-09-11;08:00-20:00
07;Kronobergs län;80;Växjö;Valnämnden i Växjö kommun;www.vaxjo.se;0470-439 00;2980;Arenastaden;78000;Växjö;Futurum rest. och konferens;Infart mittemot Lagergatan;Ljungadalsgatan 2 D;;56,885219;14,774723;2022-09-11;08:00-20:00
07;Kronobergs län;80;Växjö;Valnämnden i Växjö kommun;www.vaxjo.se;0470-439 00;3086;Furutå;78000;Växjö;Furutåskolan;Matsalen;Furutåvägen 49;;56,85396;14,807938;2022-09-11;08:00-20:00
07;Kronobergs län;80;Växjö;Valnämnden i Växjö kommun;www.vaxjo.se;0470-439 00;2989;Kronoberg;78000;Växjö;Förskolan Kometen;Matsalen;Uranusvägen 6-8;;56,919451;14,811223;2022-09-11;08:00-20:00
07;Kronobergs län;80;Växjö;Valnämnden i Växjö kommun;www.vaxjo.se;0470-439 00;0121;Väster;78000;Växjö;Elin Wägnerskolan;Matsalen, västra entrén;Storgatan 50;Hiss finns i anslutning till entré på grund av halvtrappa.;56,87924;14,792533;2022-09-11;08:00-20:00
07;Kronobergs län;80;Växjö;Valnämnden i Växjö kommun;www.vaxjo.se;0470-439 00;2868;Fagrabäck;78000;Växjö;Fagrabäckskolan;Fritidsgården (innergård);Österleden 70;;56,88118;14,830084;2022-09-11;08:00-20:00
07;Kronobergs län;80;Växjö;Valnämnden i Växjö kommun;www.vaxjo.se;0470-439 00;2865;Ringsberg;78000;Växjö;Ringsbergskolan;Klassrum plan 3;Västergatan 22;Ramp till entré finns. Hiss till plan 3.;56,883413;14,804775;2022-09-11;08:00-20:00
07;Kronobergs län;80;Växjö;Valnämnden i Växjö kommun;www.vaxjo.se;0470-439 00;2982;Ulriksberg;78000;Växjö;Borgmästaren;;Borgmästaregatan 24;;56,883642;14,791063;2022-09-11;08:00-20:00
07;Kronobergs län;80;Växjö;Valnämnden i Växjö kommun;www.vaxjo.se;0470-439 00;0326;Braås;78000;Växjö;Braås skola;Matsalen;Betlehemsvägen 1;;57,06561;15,056044;2022-09-11;08:00-20:00
07;Kronobergs län;80;Växjö;Valnämnden i Växjö kommun;www.vaxjo.se;0470-439 00;2551;Berg;78000;Växjö;Bygdegården i Berg;;Bergs bygdegård;Ramp finns till entrén.;57,086673;14,699149;2022-09-11;08:00-20:00
07;Kronobergs län;80;Växjö;Valnämnden i Växjö kommun;www.vaxjo.se;0470-439 00;0116;Bäckaslöv;78000;Växjö;Bäckaslövskolan;Matsalen (innergård);Valhallagatan 9;;56,874041;14,794692;2022-09-11;08:00-20:00
07;Kronobergs län;80;Växjö;Valnämnden i Växjö kommun;www.vaxjo.se;0470-439 00;3082;Kampen-Sigfrid;78000;Växjö;Vuxenpsykiatrin;Huvudentré;JF Liedholms väg 7;Markplan;56,867883;14,825706;2022-09-11;08:00-20:00
07;Kronobergs län;80;Växjö;Valnämnden i Växjö kommun;www.vaxjo.se;0470-439 00;2976;Dalbo centrum;78000;Växjö;Centrumskolan;Aulan, ingång från skolgård;Höstvägen 1;Angöring med bil via Vänortsvägen;56,890792;14,793735;2022-09-11;08:00-20:00
07;Kronobergs län;80;Växjö;Valnämnden i Växjö kommun;www.vaxjo.se;0470-439 00;1853;Öjaby norra;78000;Växjö;Öjaby skola;Matsalen;Öjabyvägen 84;;56,910801;14,739901;2022-09-11;08:00-20:00
07;Kronobergs län;80;Växjö;Valnämnden i Växjö kommun;www.vaxjo.se;0470-439 00;3088;Teleborg södra;78000;Växjö;Torparskolan;Matsalen;Skiftesvägen 74;;56,84147;14,798359;2022-09-11;08:00-20:00
07;Kronobergs län;80;Växjö;Valnämnden i Växjö kommun;www.vaxjo.se;0470-439 00;0630;Dädesjö;78000;Växjö;Sockenstugan i Dädesjö;;Marknadsvägen 2;Ramp finns till entrén.;57,010225;15,106555;2022-09-11;08:00-20:00
07;Kronobergs län;80;Växjö;Valnämnden i Växjö kommun;www.vaxjo.se;0470-439 00;0934;Värends Nöbbele;78000;Växjö;Bygdegården i Nöbbele;;Värnövallen;;56,685389;15,023289;2022-09-11;08:00-20:00
07;Kronobergs län;80;Växjö;Valnämnden i Växjö kommun;www.vaxjo.se;0470-439 00;1439;Vederslöv;78000;Växjö;Vederslöv skola;Matsalen;Kinnevaldsvägen 12;;56,785904;14,73327;2022-09-11;08:00-20:00
07;Kronobergs län;80;Växjö;Valnämnden i Växjö kommun;www.vaxjo.se;0470-439 00;3090;Stallvägen;78000;Växjö;Linnéuniversitetet;Föreläsningssal H1211;Universitetsplatsen 1;;56,854598;14,830384;2022-09-11;08:00-20:00
07;Kronobergs län;80;Växjö;Valnämnden i Växjö kommun;www.vaxjo.se;0470-439 00;2960;Östra Lugnet;78000;Växjö;Östra Lugnets skola;matsalen;Saturnusvägen 1;;56,914121;14,815246;2022-09-11;08:00-20:00
07;Kronobergs län;80;Växjö;Valnämnden i Växjö kommun;www.vaxjo.se;0470-439 00;0118;Öster;78000;Växjö;Östregårdskolan;Gymnastiksalen;Brunnsvägen 2;;56,874665;14,818719;2022-09-11;08:00-20:00
07;Kronobergs län;80;Växjö;Valnämnden i Växjö kommun;www.vaxjo.se;0470-439 00;2870;Teknikum;78000;Växjö;Teknikum;Ingång från K. Nilssons väg;Gamla Norrvägen 6;;56,883454;14,81678;2022-09-11;08:00-20:00
07;Kronobergs län;80;Växjö;Valnämnden i Växjö kommun;www.vaxjo.se;0470-439 00;3091;Vikaholm;78000;Växjö;Vikaholms förskola;matsalen;Kjellanders väg 15;;56,837125;14,795569;2022-09-11;08:00-20:00
07;Kronobergs län;80;Växjö;Valnämnden i Växjö kommun;www.vaxjo.se;0470-439 00;2990;Liedbergsgatan;78000;Växjö;Bergendahlska gården;;Liedbergsgatan 14;;56,882569;14,801009;2022-09-11;08:00-20:00
07;Kronobergs län;80;Växjö;Valnämnden i Växjö kommun;www.vaxjo.se;0470-439 00;3092;Universitetet norra;78000;Växjö;Videum Science Park;;Framtidsvägen 14;;56,856399;14,824569;2022-09-11;08:00-20:00
07;Kronobergs län;80;Växjö;Valnämnden i Växjö kommun;www.vaxjo.se;0470-439 00;1854;Öjaby södra - Räppe;78000;Växjö;Öjaby församlingshem;Stora salen;Helgövägen 4;;56,907444;14,74053;2022-09-11;08:00-20:00
07;Kronobergs län;80;Växjö;Valnämnden i Växjö kommun;www.vaxjo.se;0470-439 00;1338;Tävelsås - Uråsa;78000;Växjö;Tävelsås bygdegård;;Tävelsås bygdegård 1;;56,752876;14,825438;2022-09-11;08:00-20:00
07;Kronobergs län;80;Växjö;Valnämnden i Växjö kommun;www.vaxjo.se;0470-439 00;0171;Lasarettet;78000;Växjö;Utvandrarnas Hus;Atriumsalen;Vilhelm Mobergs gata 4;;56,875672;14,808737;2022-09-11;08:00-20:00
07;Kronobergs län;80;Växjö;Valnämnden i Växjö kommun;www.vaxjo.se;0470-439 00;0117;Söder;78000;Växjö;Procivitas gymnasium;;Vallgatan 12 E;;56,87238;14,801899;2022-09-11;08:00-20:00
07;Kronobergs län;80;Växjö;Valnämnden i Växjö kommun;www.vaxjo.se;0470-439 00;1742;Bergunda;78000;Växjö;Pär Lagerkvistskolan;Ingång huvudentré;Bredviksvägen 1;;56,877076;14,744854;2022-09-11;08:00-20:00
07;Kronobergs län;80;Växjö;Valnämnden i Växjö kommun;www.vaxjo.se;0470-439 00;0115;Centrum;78000;Växjö;Växjö kommunhus;Kontaktcenter plan 3;Norra järnvägsgatan 7-9;;56,88154;14,802446;2022-09-11;08:00-20:00
07;Kronobergs län;80;Växjö;Valnämnden i Växjö kommun;www.vaxjo.se;0470-439 00;0120;Högstorp - Hollstorp;78000;Växjö;Högstorps skola;Matsalen;Högstorpsvägen 147;;56,876683;14,850823;2022-09-11;08:00-20:00
07;Kronobergs län;80;Växjö;Valnämnden i Växjö kommun;www.vaxjo.se;0470-439 00;1641;Gemla;78000;Växjö;Gemla skola;Samlingssalen;Skolvägen 1;Hiss;56,86635;14,639782;2022-09-11;08:00-20:00
07;Kronobergs län;80;Växjö;Valnämnden i Växjö kommun;www.vaxjo.se;0470-439 00;2855;Kungsmad;78000;Växjö;Kungsmadskolan;Foajén huvudentré;Sandsbrovägen 21 T;;56,885857;14,811502;2022-09-11;08:00-20:00
07;Kronobergs län;80;Växjö;Valnämnden i Växjö kommun;www.vaxjo.se;0470-439 00;2981;Nya Hovshaga;78000;Växjö;Gustavslundskolan;Foajén;Paradvägen 6;;56,915234;14,79205;2022-09-11;08:00-20:00
07;Kronobergs län;80;Växjö;Valnämnden i Växjö kommun;www.vaxjo.se;0470-439 00;1944;Åby;78000;Växjö;Åby skola;gymnastiksalen;Borgarvägen 18;Ramp.;57,023699;14,775696;2022-09-11;08:00-20:00
